  _Vind,_kias ;   _Vind,_keas ;   Vtrue,_ktas ;   Vtrue,_ktgs ;   _Vind,__mph ;   Vtrue,mphas ;   Vtrue,mphgs ;   __lat,__deg ;   __lon,__deg ;   __alt,ftmsl ;   __alt,ftagl ;   ___on,runwy ;   __alt,__ind ;   __lat,orign ;   __lon,orign ;   __L/D,ratio ;   ___cl,total ;   ___cd,total ;   __L/D,*etaP ;   wing1,_lift ;   wing1,_lift ;   wing2,_lift ;   wing2,_lift ;   wing3,_lift ;   wing3,_lift ;   wing1,_drag ;   wing1,_drag ;   wing2,_drag ;   wing2,_drag ;   wing3,_drag ;   wing3,_drag ; 
59.53293;62.33434;72.11001;72.0075;68.50928;82.98272;82.98272;-36.69192;-73.09516;9624.29297;9620.38184;0;9608.65918;-36.5;-73;10.2909;0.73482;0.0714;7.76063;486.67856;439.86496;465.96518;468.49216;19.88063;35.12705;36.0035;30.55882;21.70425;21.75941;0.43641;0.8175; 
59.53247;62.33418;72.11706;72.01457;68.50874;82.99083;82.99084;-36.69159;-73.09512;9630.70703;9626.82129;0;9615.07324;-36.5;-73;10.29105;0.73482;0.0714;7.75902;486.67569;439.86212;465.96747;468.49902;19.88338;35.12445;36.00381;30.55906;21.70456;21.76001;0.43645;0.81743; 
59.53219;62.33395;72.12417;72.0217;68.50842;82.99902;82.99902;-36.69126;-73.09507;9637.24805;9633.3877;0;9621.61133;-36.5;-73;10.29108;0.73483;0.0714;7.75607;486.68008;439.85495;465.97116;468.50131;19.8833;35.12503;36.00513;30.55894;21.70516;21.76029;0.43645;0.81746; 
59.53263;62.33487;72.13254;72.03008;68.50893;83.00864;83.00865;-36.69093;-73.09502;9643.7334;9639.89648;0;9628.0918;-36.5;-73;10.29095;0.73482;0.0714;7.75746;486.69202;439.85513;465.97153;468.50577;19.87772;35.13069;36.00595;30.55836;21.70483;21.7601;0.43636;0.81762; 
59.53304;62.33453;72.13953;72.03708;68.5094;83.01669;83.01669;-36.69059;-73.09497;9650.26758;9646.4541;0;9634.63672;-36.5;-73;10.29097;0.7348;0.0714;7.75733;486.67996;439.83954;465.95703;468.49911;19.87387;35.13254;36.00504;30.55708;21.7037;21.75987;0.4363;0.81768; 
59.53273;62.33382;72.14601;72.04357;68.50904;83.02415;83.02413;-36.69026;-73.09492;9656.74609;9652.95508;0;9641.09961;-36.5;-73;10.29118;0.73481;0.0714;7.75847;486.66785;439.8288;465.9512;468.50122;19.87646;35.12918;36.0047;30.55692;21.7035;21.76052;0.43634;0.81759; 
59.53213;62.33338;72.15279;72.05039;68.50835;83.03196;83.03196;-36.68993;-73.09488;9663.20508;9659.43555;0;9647.58398;-36.5;-73;10.29132;0.73483;0.0714;7.7571;486.67865;439.82755;465.95752;468.51208;19.88025;35.127;36.00675;30.55752;21.70444;21.76158;0.4364;0.81756; 
59.532;62.33403;72.16089;72.05848;68.5082;83.04127;83.04127;-36.6896;-73.09483;9669.70508;9665.95801;0;9654.07715;-36.5;-73;10.29111;0.73481;0.0714;7.7579;486.68893;439.82367;465.95612;468.50873;19.87396;35.13309;36.00754;30.55656;21.70421;21.76083;0.4363;0.81773; 
59.53222;62.33506;72.16942;72.06699;68.50846;83.05109;83.05108;-36.68927;-73.09478;9676.19922;9672.47168;0;9660.57129;-36.5;-73;10.29112;0.73479;0.0714;7.75627;486.70084;439.81726;465.95523;468.50583;19.86774;35.13835;36.0082;30.55524;21.70356;21.76006;0.4362;0.81789; 
59.53299;62.33521;72.1769;72.07449;68.50935;83.0597;83.0597;-36.68894;-73.09473;9682.66309;9678.9541;0;9667.00195;-36.5;-73;10.29128;0.73476;0.0714;7.75949;486.6875;439.80246;465.93951;468.49731;19.86447;35.13862;36.00655;30.55359;21.70194;21.75935;0.43615;0.81789; 
59.53303;62.33377;72.18257;72.08019;68.50938;83.06622;83.06622;-36.68861;-73.09468;9689.15137;9685.45898;0;9673.50684;-36.5;-73;10.29156;0.73477;0.0714;7.75784;486.66373;439.78302;465.931;468.48703;19.86856;35.1328;36.00551;30.55302;21.70188;21.75937;0.4362;0.81774; 
59.53228;62.33414;72.1903;72.08794;68.50853;83.07512;83.07511;-36.68828;-73.09464;9695.61328;9691.93652;0;9679.99609;-36.5;-73;10.29168;0.73479;0.0714;7.75658;486.67883;439.79324;465.95062;468.50699;19.87326;35.13071;36.0077;30.55453;21.70349;21.7607;0.43628;0.81769; 
59.53234;62.33444;72.19801;72.09566;68.50859;83.08399;83.08399;-36.68795;-73.09459;9702.12109;9698.45898;0;9686.49121;-36.5;-73;10.2915;0.73478;0.0714;7.75571;486.69113;439.78537;465.94681;468.50067;19.86735;35.13639;36.009;30.55338;21.70334;21.75986;0.43619;0.81787; 
59.53278;62.33509;72.2061;72.10374;68.50911;83.0933;83.0933;-36.68762;-73.09454;9708.60352;9704.95703;0;9692.98535;-36.5;-73;10.2913;0.73475;0.0714;7.75683;486.68866;439.77191;465.93643;468.48709;19.85693;35.14463;36.00826;30.55139;21.70209;21.75848;0.43602;0.8181; 
59.53349;62.33509;72.21342;72.11109;68.50991;83.10173;83.10174;-36.68729;-73.09449;9715.07031;9711.43652;0;9699.44238;-36.5;-73;10.29161;0.73473;0.07139;7.75483;486.67883;439.76001;465.93155;468.48395;19.85749;35.14216;36.00745;30.55053;21.70139;21.75838;0.43603;0.81803; 
59.53323;62.33351;72.21889;72.11658;68.50962;83.10802;83.10801;-36.68696;-73.09444;9721.52344;9717.90332;0;9705.89355;-36.5;-73;10.29186;0.73475;0.07139;7.75638;486.65564;439.74597;465.92429;468.48138;19.8634;35.1354;36.00663;30.55068;21.70157;21.75908;0.43611;0.81785; 
59.5322;62.33276;72.22538;72.12312;68.50844;83.11549;83.11549;-36.68663;-73.09439;9728.01074;9724.40137;0;9712.3877;-36.5;-73;10.29182;0.73479;0.0714;7.75387;486.66739;439.74768;465.9371;468.4928;19.86699;35.13471;36.00929;30.55191;21.7034;21.76032;0.43617;0.81786; 
59.53141;62.33319;72.23323;72.13095;68.50752;83.12452;83.12451;-36.6863;-73.09435;9734.50098;9730.9043;0;9718.84961;-36.5;-73;10.29156;0.73479;0.0714;7.75232;486.69095;439.74472;465.93951;468.4967;19.86031;35.14281;36.01193;30.55138;21.70374;21.76037;0.43607;0.81811; 
59.53187;62.3344;72.24197;72.13968;68.50805;83.13457;83.13457;-36.68597;-73.0943;9740.98242;9737.39648;0;9725.34668;-36.5;-73;10.29139;0.73475;0.07139;7.7535;486.70248;439.73541;465.92838;468.49023;19.84937;35.15197;36.01207;30.54926;21.70215;21.75925;0.43589;0.81837; 
59.5321;62.33426;72.24914;72.14687;68.50832;83.14282;83.14282;-36.68564;-73.09425;9747.45703;9743.88086;0;9731.84473;-36.5;-73;10.29172;0.73473;0.07139;7.75259;486.69266;439.71826;465.91452;468.48639;19.84882;35.14994;36.01115;30.54778;21.70072;21.75922;0.43588;0.81832; 
59.53207;62.33421;72.25649;72.15424;68.50829;83.15129;83.1513;-36.6853;-73.0942;9754;9750.43359;0;9738.36816;-36.5;-73;10.29205;0.73473;0.07139;7.75216;486.6853;439.71161;465.90656;468.4866;19.85282;35.14425;36.01032;30.54712;21.69998;21.75911;0.43595;0.81816; 
59.5322;62.33434;72.26403;72.16179;68.50843;83.15997;83.15997;-36.68497;-73.09415;9760.5127;9756.9541;0;9744.86328;-36.5;-73;10.29209;0.73472;0.07139;7.75334;486.68405;439.70609;465.90436;468.48895;19.85229;35.14425;36.01047;30.54666;21.69984;21.75909;0.43594;0.81816; 
59.5321;62.33371;72.27071;72.1685;68.50832;83.16765;83.16766;-36.68464;-73.0941;9767.03027;9763.48047;0;9751.41699;-36.5;-73;10.29208;0.73472;0.07139;7.75297;486.67664;439.68976;465.89716;468.48236;19.84988;35.14573;36.01067;30.54575;21.69967;21.75894;0.4359;0.81822; 
59.53194;62.33342;72.27773;72.17553;68.50813;83.17574;83.17573;-36.68431;-73.09406;9773.52637;9769.9834;0;9757.87891;-36.5;-73;10.29207;0.73473;0.07139;7.75022;486.68222;439.68497;465.89893;468.48785;19.84909;35.14738;36.012;30.54583;21.70008;21.75964;0.43588;0.81828; 
59.53204;62.33429;72.28613;72.18393;68.50826;83.18539;83.1854;-36.68398;-73.09401;9780.03613;9776.5;0;9764.39844;-36.5;-73;10.29202;0.73472;0.07139;7.75371;486.69507;439.68784;465.89755;468.49738;19.84557;35.15114;36.01279;30.54549;21.69958;21.75988;0.43583;0.81839; 
59.53213;62.33379;72.29294;72.19075;68.50835;83.19323;83.19322;-36.68364;-73.09396;9786.53809;9783.00781;0;9770.93652;-36.5;-73;10.29215;0.73471;0.07139;7.75286;486.68387;439.66898;465.88828;468.48941;19.8437;35.15119;36.01241;30.54427;21.69897;21.75964;0.43579;0.81841; 
59.53205;62.33355;72.29998;72.19782;68.50827;83.20133;83.20135;-36.68331;-73.09391;9792.98145;9789.45605;0;9777.34082;-36.5;-73;10.2923;0.73472;0.07139;7.75295;486.68674;439.6651;465.88788;468.49292;19.84548;35.14955;36.01311;30.54422;21.69911;21.76001;0.43582;0.81837; 
59.53204;62.33403;72.30789;72.20573;68.50826;83.21044;83.21044;-36.68298;-73.09386;9799.44727;9795.92676;0;9783.81152;-36.5;-73;10.29228;0.73471;0.07138;7.75195;486.68982;439.66428;465.89316;468.49582;19.84366;35.15147;36.01354;30.54408;21.69935;21.75992;0.43579;0.81842; 
59.53229;62.33421;72.31548;72.21333;68.50854;83.21918;83.21918;-36.68265;-73.09381;9805.95605;9802.43848;0;9790.32617;-36.5;-73;10.29231;0.7347;0.07138;7.75101;486.69229;439.65375;465.8891;468.49155;19.84043;35.15377;36.01398;30.54305;21.69899;21.75948;0.43574;0.8185; 
59.53183;62.33438;72.32306;72.22091;68.50801;83.22789;83.22788;-36.68232;-73.09377;9812.43652;9808.92285;0;9796.80176;-36.5;-73;10.29245;0.73469;0.07138;7.74923;486.69205;439.64307;465.88892;468.48584;19.83865;35.15445;36.0142;30.54213;21.69884;21.75895;0.43571;0.81853; 
59.53228;62.33512;72.33134;72.22919;68.50853;83.23742;83.23742;-36.68199;-73.09372;9818.96582;9815.4541;0;9803.3252;-36.5;-73;10.29257;0.73467;0.07138;7.75087;486.69781;439.64026;465.88589;468.48874;19.83693;35.15528;36.01432;30.54136;21.69818;21.75869;0.43569;0.81856; 
59.53278;62.33456;72.33794;72.23582;68.5091;83.24503;83.24503;-36.68166;-73.09367;9825.3457;9821.83398;0;9809.72168;-36.5;-73;10.29259;0.73465;0.07138;7.75173;486.67831;439.62082;465.8703;468.4726;19.83349;35.15595;36.01277;30.53976;21.69714;21.75768;0.43563;0.81858; 
59.53236;62.33402;72.34473;72.24263;68.50861;83.25282;83.25282;-36.68133;-73.09362;9831.85645;9828.34668;0;9816.24609;-36.5;-73;10.2927;0.73466;0.07138;7.75051;486.67404;439.61407;465.87372;468.47568;19.83537;35.1544;36.01334;30.54;21.69771;21.75832;0.43565;0.81855; 
59.5322;62.33466;72.35285;72.25078;68.50844;83.26218;83.26218;-36.681;-73.09357;9838.3291;9834.82031;0;9822.7041;-36.5;-73;10.29283;0.73467;0.07138;7.75099;486.69635;439.62149;465.88754;468.49374;19.83734;35.15458;36.01585;30.54079;21.69868;21.75935;0.43569;0.81857; 
59.53259;62.33482;72.36031;72.25824;68.50889;83.27076;83.27077;-36.68067;-73.09353;9844.74219;9841.23145;0;9829.11426;-36.5;-73;10.29268;0.73465;0.07138;7.75171;486.69135;439.60742;465.87622;468.48001;19.83027;35.15969;36.01528;30.53909;21.69777;21.75809;0.43557;0.81872; 
59.53223;62.3336;72.36631;72.26426;68.50848;83.27766;83.27766;-36.68033;-73.09348;9851.30078;9847.78906;0;9835.64453;-36.5;-73;10.29268;0.73465;0.07138;7.74947;486.67136;439.58441;465.85992;468.46524;19.82711;35.16076;36.01429;30.53774;21.69699;21.75772;0.43552;0.81876; 
59.53189;62.33311;72.37316;72.27114;68.50808;83.28555;83.28555;-36.68;-73.09343;9857.8623;9854.34863;0;9842.22656;-36.5;-73;10.29282;0.73467;0.07138;7.74761;486.68201;439.5834;465.86606;468.47818;19.83079;35.15886;36.01633;30.53843;21.69784;21.75912;0.43557;0.81873; 
59.53156;62.33398;72.38154;72.27953;68.5077;83.2952;83.2952;-36.67966;-73.09338;9864.37891;9860.8623;0;9848.75098;-36.5;-73;10.2928;0.73467;0.07138;7.75119;486.70529;439.58936;465.87073;468.49445;19.82899;35.16214;36.01847;30.53856;21.69797;21.75988;0.43555;0.81883; 
59.53167;62.33354;72.38839;72.28639;68.50783;83.30308;83.30309;-36.67933;-73.09333;9870.89941;9867.37891;0;9855.27539;-36.5;-73;10.29271;0.73465;0.07138;7.74759;486.68942;439.56662;465.85663;468.47479;19.82251;35.16587;36.01732;30.53655;21.697;21.75861;0.43544;0.81894; 
59.53184;62.33339;72.39551;72.29353;68.50802;83.31127;83.31128;-36.679;-73.09328;9877.34961;9873.8252;0;9861.7207;-36.5;-73;10.29284;0.73465;0.07138;7.7488;486.68729;439.56052;465.85101;468.48056;19.82283;35.16513;36.01743;30.53625;21.69653;21.75925;0.43544;0.81892; 
59.53189;62.33385;72.40337;72.30139;68.50808;83.32031;83.32032;-36.67867;-73.09323;9883.7998;9880.27148;0;9868.13867;-36.5;-73;10.29307;0.73465;0.07137;7.74746;486.69696;439.55951;465.85471;468.48917;19.82474;35.16331;36.01844;30.53611;21.6966;21.7596;0.43548;0.81889; 
59.53192;62.33372;72.41054;72.30857;68.50811;83.32857;83.32858;-36.67834;-73.09319;9890.27637;9886.74219;0;9874.6416;-36.5;-73;10.29306;0.73463;0.07137;7.74828;486.68597;439.54559;465.84317;468.48105;19.82138;35.16472;36.01757;30.53484;21.69575;21.75896;0.43542;0.81893; 
59.53213;62.33421;72.41846;72.31649;68.50835;83.33768;83.33768;-36.67801;-73.09314;9896.76855;9893.22754;0;9881.11816;-36.5;-73;10.29318;0.73463;0.07137;7.74635;486.6998;439.54123;465.84641;468.48615;19.82028;35.16604;36.01908;30.53435;21.69583;21.75909;0.43541;0.81898; 
59.53184;62.33448;72.42608;72.32411;68.50802;83.34644;83.34645;-36.67768;-73.09309;9903.21289;9899.66504;0;9887.58203;-36.5;-73;10.29313;0.73461;0.07137;7.74927;486.69156;439.53235;465.83389;468.4827;19.81542;35.16905;36.01803;30.53318;21.69459;21.75866;0.43533;0.81906; 
59.5319;62.3336;72.43243;72.33048;68.50809;83.35374;83.35374;-36.67735;-73.09304;9909.71289;9906.15723;0;9894.0957;-36.5;-73;10.2933;0.73461;0.07137;7.74495;486.67822;439.51584;465.82718;468.47522;19.81632;35.16684;36.01764;30.53244;21.69442;21.75862;0.43534;0.81901; 
59.53204;62.33319;72.4393;72.33738;68.50825;83.36166;83.36166;-36.67701;-73.09299;9916.19336;9912.62891;0;9900.5752;-36.5;-73;10.29346;0.73462;0.07137;7.74595;486.68085;439.51205;465.83261;468.48236;19.8196;35.16441;36.01886;30.53287;21.69517;21.75941;0.43539;0.81896; 
59.53201;62.33381;72.44736;72.34545;68.50821;83.37094;83.37094;-36.67668;-73.09294;9922.68848;9919.11523;0;9907.06055;-36.5;-73;10.29333;0.73462;0.07137;7.74627;486.69464;439.51431;465.83734;468.48621;19.81636;35.16846;36.02017;30.53272;21.69549;21.75926;0.43534;0.81908; 
59.53201;62.33403;72.45502;72.35311;68.50822;83.37976;83.37976;-36.67635;-73.0929;9929.20801;9925.625;0;9913.58398;-36.5;-73;10.29327;0.7346;0.07137;7.74443;486.69312;439.49738;465.82785;468.47232;19.80913;35.17367;36.02002;30.53083;21.6946;21.75804;0.43522;0.81924; 
59.53201;62.33423;72.46262;72.36071;68.50821;83.3885;83.3885;-36.67601;-73.09285;9935.69141;9932.09766;0;9920.05957;-36.5;-73;10.29339;0.73458;0.07136;7.74343;486.69293;439.48749;465.82251;468.46765;19.80667;35.17478;36.01994;30.52976;21.69394;21.75761;0.43518;0.81928; 
59.53194;62.33388;72.46961;72.36774;68.50813;83.39655;83.39655;-36.67568;-73.0928;9942.21875;9938.61426;0;9926.5918;-36.5;-73;10.29357;0.73458;0.07136;7.74479;486.68744;439.47775;465.8175;468.46747;19.80775;35.17286;36.01988;30.52928;21.69366;21.75783;0.4352;0.81923; 
59.53186;62.33406;72.47717;72.3753;68.50804;83.40524;83.40524;-36.67535;-73.09275;9948.68555;9945.06934;0;9933.05762;-36.5;-73;10.29365;0.73458;0.07136;7.7456;486.69046;439.47473;465.81708;468.47101;19.80778;35.17268;36.02034;30.52899;21.69359;21.75791;0.4352;0.81923; 
59.53232;62.33416;72.48463;72.38278;68.50858;83.41382;83.41383;-36.67502;-73.0927;9955.15918;9951.53027;0;9939.55566;-36.5;-73;10.2936;0.73457;0.07136;7.74648;486.69196;439.46863;465.8179;468.47101;19.80496;35.17541;36.02089;30.52857;21.6937;21.75788;0.43515;0.81932; 
59.53354;62.3391;72.49773;72.39761;68.50997;83.42891;83.4289;-36.67469;-73.09265;9961.6416;9957.99902;0;9946.00391;-36.5;-73;10.32224;0.72954;0.07068;7.76655;484.08258;436.84326;462.40366;465.0545;19.48366;34.85758;35.63378;30.17262;21.38498;21.4495;0.43011;0.81003; 
59.55919;62.38879;72.5627;72.47361;68.53949;83.50367;83.50367;-36.67435;-73.09261;9967.94531;9964.28906;0;9952.45898;-36.5;-73;10.36351;0.72213;0.06968;7.82659;480.78391;433.61661;458.05206;460.75424;19.03897;34.42703;35.11145;29.70736;20.96704;21.04173;0.42339;0.79724; 
59.64199;62.49669;72.69479;72.62219;68.63478;83.65568;83.65569;-36.67402;-73.09255;9973.74316;9970.07227;0;9958.71289;-36.5;-73;10.39845;0.71638;0.06889;7.93796;478.72244;432.25876;455.91379;458.71283;18.85803;34.0456;34.74304;29.4515;20.70725;20.79954;0.42093;0.78526; 
59.78978;62.63855;72.86562;72.81007;68.80486;83.85226;83.85226;-36.67369;-73.09251;9978.83105;9975.14355;0;9964.3877;-36.5;-73;10.42786;0.7125;0.06833;8.09023;477.36688;432.53183;455.94095;458.74921;18.97646;33.66193;34.50067;29.40466;20.60975;20.71769;0.42299;0.77249; 
59.98376;62.78342;73.03928;72.99913;69.02808;84.05211;84.05211;-36.67335;-73.09246;9983.31738;9979.61328;0;9969.57813;-36.5;-73;10.45801;0.71029;0.06792;8.24951;476.07806;433.80188;457.5856;460.34222;19.41987;33.16512;34.34676;29.52211;20.64579;20.76368;0.42987;0.75651; 
60.17864;62.90288;73.18256;73.15462;69.25234;84.217;84.217;-36.67302;-73.09241;9987.06934;9983.34961;0;9974.02246;-36.5;-73;10.48158;0.70967;0.06771;8.35577;474.93701;435.4682;460.23547;462.77719;19.99427;32.70666;34.2914;29.74235;20.78876;20.89227;0.43886;0.74265; 
60.34444;62.99379;73.29191;73.27285;69.44315;84.34283;84.34283;-36.67268;-73.09236;9990.16992;9986.45508;0;9977.7627;-36.5;-73;10.49258;0.71018;0.06768;8.39326;474.32114;436.96384;463.28311;465.51324;20.4574;32.4805;34.34352;29.99379;20.99304;21.06259;0.44614;0.73597; 
60.47331;63.07158;73.38538;73.37251;69.59145;84.45039;84.45038;-36.67234;-73.09231;9992.75391;9989.04297;0;9980.91406;-36.5;-73;10.49085;0.71118;0.06779;8.39381;474.40265;438.28864;466.34097;468.10449;20.65014;32.58598;34.4721;30.23132;21.21305;21.23363;0.44919;0.73831; 
60.57813;63.14791;73.47666;73.46777;69.71207;84.55544;84.55542;-36.672;-73.09226;9994.8916;9991.18359;0;9983.50977;-36.5;-73;10.48862;0.71213;0.0679;8.40281;474.95361;439.56339;468.99411;470.47217;20.7512;32.76618;34.61332;30.43626;21.39542;21.39384;0.45089;0.74282; 
60.67452;63.22182;73.5647;73.55825;69.823;84.65675;84.65674;-36.67167;-73.09222;9996.65332;9992.94824;0;9985.65723;-36.5;-73;10.49257;0.71255;0.06791;8.43663;475.40451;440.64609;470.97342;472.38528;20.89408;32.81627;34.70367;30.59024;21.51783;21.51639;0.45341;0.74383; 
60.76841;63.28596;73.64109;73.63625;69.93104;84.74466;84.74466;-36.67133;-73.09216;9998.1709;9994.46777;0;9987.4248;-36.5;-73;10.50002;0.71248;0.06786;8.47952;475.47119;441.39047;472.38763;473.80951;21.05266;32.76408;34.73898;30.6973;21.597;21.60042;0.45625;0.74207; 
60.85233;63.33292;73.69727;73.6936;70.02762;84.80931;84.80931;-36.67099;-73.09212;9999.50879;9995.80664;0;9988.98047;-36.5;-73;10.508;0.7122;0.06778;8.50892;475.17587;441.76627;473.40662;474.82391;21.18903;32.67736;34.74104;30.7701;21.65318;21.65842;0.4586;0.73946; 
60.91493;63.3618;73.73222;73.72946;70.09966;84.84953;84.84954;-36.67065;-73.09207;10000.67578;9996.97461;0;9990.34863;-36.5;-73;10.51439;0.71208;0.06772;8.524;474.78189;441.95364;474.241;475.63016;21.30861;32.5971;34.74155;30.83058;21.7053;21.70951;0.46061;0.73714; 
60.95584;63.37977;73.7543;73.75224;70.14673;84.87494;84.87494;-36.67031;-73.09202;10001.67676;9997.97461;0;9991.51563;-36.5;-73;10.51837;0.71218;0.06771;8.52736;474.50723;442.12549;474.98856;476.32877;21.41284;32.54202;34.75397;30.88794;21.75776;21.75801;0.46238;0.73556; 
60.98258;63.39328;73.77103;73.76949;70.1775;84.89419;84.89419;-36.66998;-73.09197;10002.54004;9998.83691;0;9992.49609;-36.5;-73;10.51982;0.71246;0.06773;8.53323;474.4144;442.35959;475.69998;476.99026;21.4933;32.52598;34.78024;30.94575;21.8108;21.8064;0.46375;0.73508; 
61.0014;63.40294;73.78313;73.78197;70.19917;84.90811;84.90811;-36.66964;-73.09193;10003.29297;9999.58789;0;9993.32617;-36.5;-73;10.52036;0.7127;0.06775;8.54657;474.33359;442.54987;476.26846;477.52988;21.54611;32.52754;34.80188;30.9936;21.85375;21.84726;0.46465;0.73506; 
61.01337;63.40665;73.78819;73.7873;70.21294;84.91393;84.91393;-36.6693;-73.09188;10003.93555;10000.22852;0;9994.10645;-36.5;-73;10.52129;0.71292;0.06776;8.55851;474.17825;442.65326;476.6933;477.94794;21.59713;32.5155;34.81407;31.03177;21.88726;21.88164;0.46555;0.7347; 
61.01793;63.40325;73.78489;73.78423;70.21819;84.91014;84.91013;-36.66896;-73.09183;10004.5;10000.78906;0;9994.7334;-36.5;-73;10.5221;0.71322;0.06778;8.57047;473.96161;442.71527;477.07135;478.32407;21.66387;32.48619;34.82391;31.06988;21.92093;21.91662;0.46673;0.73391; 
61.01368;63.3926;73.77307;73.7726;70.21329;84.89654;84.89653;-36.66862;-73.09178;10004.9873;10001.27246;0;9995.35449;-36.5;-73;10.52206;0.71367;0.06783;8.57522;473.72446;442.75745;477.43103;478.6774;21.73767;32.45553;34.83666;31.11038;21.95798;21.95379;0.46803;0.73312; 
61.00062;63.37664;73.75497;73.75463;70.19827;84.8757;84.8757;-36.66828;-73.09174;10005.39453;10001.67773;0;9995.85449;-36.5;-73;10.52071;0.71421;0.06789;8.57365;473.51819;442.78485;477.76245;478.98694;21.80199;32.43917;34.85453;31.15036;21.99661;21.99047;0.46916;0.73276; 
60.97961;63.35665;73.73209;73.73186;70.17408;84.84939;84.84939;-36.66795;-73.09169;10005.73535;10002.01758;0;9996.1748;-36.5;-73;10.51745;0.71498;0.06798;8.57135;473.42392;442.8793;478.1673;479.36118;21.86213;32.44957;34.88781;31.1998;22.0447;22.03579;0.47021;0.73316; 
60.95278;63.33301;73.70492;73.70475;70.14321;84.81811;84.81811;-36.66761;-73.09164;10006.02637;10002.30566;0;9996.50488;-36.5;-73;10.51366;0.71579;0.06808;8.57405;473.34692;442.95193;478.51068;479.68155;21.91431;32.46663;34.9217;31.24575;22.08989;22.07898;0.47112;0.73376; 
60.92123;63.30579;73.67352;73.67339;70.1069;84.78197;84.78197;-36.66727;-73.0916;10006.27246;10002.5498;0;9996.87598;-36.5;-73;10.51025;0.71651;0.06817;8.57423;473.189;442.93024;478.70892;479.86426;21.95424;32.47682;34.94429;31.27958;22.12441;22.11246;0.47179;0.73418; 
60.88494;63.27591;73.63899;73.63891;70.06514;84.74224;84.74224;-36.66693;-73.09155;10006.47949;10002.75195;0;9997.09277;-36.5;-73;10.50621;0.71733;0.06828;8.57244;473.07291;442.93362;478.92453;480.06833;22.00065;32.48891;34.97269;31.31717;22.16229;22.14961;0.47259;0.73466; 
60.84501;63.2435;73.60147;73.6014;70.0192;84.69907;84.69906;-36.66659;-73.09151;10006.6543;10002.9209;0;9997.30273;-36.5;-73;10.5016;0.71821;0.06839;8.56611;472.98047;442.94025;479.13168;480.25928;22.04675;32.50503;35.00415;31.35527;22.2013;22.1872;0.47339;0.73525; 
60.80213;63.20948;73.56205;73.562;69.96984;84.6537;84.6537;-36.66625;-73.09145;10006.80176;10003.06348;0;9997.52148;-36.5;-73;10.49913;0.71908;0.06849;8.56514;472.85144;442.94315;479.28049;480.42627;22.13115;32.47443;35.02748;31.39225;22.23362;22.2249;0.47491;0.7346; 
60.75769;63.17407;73.52099;73.52096;69.9187;84.60645;84.60645;-36.66591;-73.09141;10006.9248;10003.18066;0;9997.66797;-36.5;-73;10.49547;0.71996;0.0686;8.56191;472.69351;442.95233;479.40057;480.55453;22.21991;32.43718;35.04814;31.42865;22.26688;22.25769;0.47651;0.73376; 
60.71155;63.13738;73.47841;73.47839;69.8656;84.55745;84.55746;-36.66558;-73.09136;10007.0293;10003.29688;0;9997.72168;-36.5;-73;10.48923;0.72089;0.06873;8.55717;472.61029;442.94687;479.55597;480.66626;22.25327;32.46622;35.08055;31.46443;22.30583;22.29022;0.47707;0.73472; 
